"id","altura","peso","IMC","sexo","escolaridade","profissao","fumante.f","fumante.n","salario","carros","filhos"
"292",292,1.8,75,23.1481481481481,"M","1º Grau","Exatas","Não",0,3271.62,3,2
"293",293,1.8,75,23.1481481481481,"F","PósDoc","Exatas","Sim",1,2299,0,0
"294",294,1.8,75,23.1481481481481,"M","Mestrado","Biológicas","Não",0,2882.83,0,0
"295",295,1.8,75,23.1481481481481,"F","3º Grau","Biológicas","Sim",1,3033.32,3,0
"296",296,1.8,75,23.1481481481481,"M","2º Grau","Exatas","Sim",1,3124.9,1,1
"297",297,1.8,75,23.1481481481481,"M","Doutorado","Humanas","Sim",1,3438.16,0,0
"298",298,1.8,75,23.1481481481481,"F","2º Grau","Humanas","Não",0,3193.94,2,2
"299",299,1.8,75,23.1481481481481,"M","Doutorado","Biológicas","Sim",1,2896.47,1,1
"300",300,1.8,75,23.1481481481481,"F","Mestrado","Exatas","Não",0,3182.65,1,2
"301",301,1.8,75,23.1481481481481,"F","Doutorado","Humanas","Não",0,2403.35,2,2
"302",302,1.8,75,23.1481481481481,"F","Doutorado","Biológicas","Sim",1,3106.82,1,0
"303",303,1.8,75,23.1481481481481,"M","Doutorado","Exatas","Não",0,3389.96,1,1
"304",304,1.8,75,23.1481481481481,"M","Mestrado","Biológicas","Não",0,3750.88,2,1
"305",305,1.8,75,23.1481481481481,"M","2º Grau","Exatas","Sim",1,2643.25,1,0
"306",306,1.8,75,23.1481481481481,"F","3º Grau","Humanas","Não",0,3224.01,1,2
"307",307,1.8,75,23.1481481481481,"F","Doutorado","Exatas","Não",0,3278.54,3,1
"308",308,1.8,75,23.1481481481481,"M","Mestrado","Exatas","Sim",1,3113.25,3,2
"309",309,1.8,75,23.1481481481481,"F","3º Grau","Exatas","Não",0,2560.02,0,0
"310",310,1.8,75,23.1481481481481,"F","Mestrado","Exatas","Sim",1,3150.21,0,0
"311",311,1.8,75,23.1481481481481,"M","Mestrado","Exatas","Sim",1,2494.04,1,1
"312",312,1.8,75,23.1481481481481,"M","PósDoc","Exatas","Sim",1,3260.72,1,2
"313",313,1.8,75,23.1481481481481,"M","3º Grau","Humanas","Não",0,2636.88,0,1
"314",314,1.8,75,23.1481481481481,"F","1º Grau","Exatas","Não",0,4117.54,3,1
"315",315,1.8,75,23.1481481481481,"M","Mestrado","Humanas","Não",0,3602.72,3,1
"316",316,1.8,75,23.1481481481481,"F","3º Grau","Humanas","Não",0,2976.69,2,1
"317",317,1.8,75,23.1481481481481,"M","Doutorado","Exatas","Não",0,2343.84,1,2
"318",318,1.8,75,23.1481481481481,"F","2º Grau","Humanas","Não",0,3609.44,2,0
"319",319,1.8,75,23.1481481481481,"F","Mestrado","Humanas","Não",0,2649.96,2,1
"320",320,1.8,75,23.1481481481481,"F","2º Grau","Biológicas","Sim",1,3018.39,3,1
"321",321,1.8,75,23.1481481481481,"F","Mestrado","Exatas","Não",0,3278.29,0,2
"322",322,1.8,75,23.1481481481481,"M","2º Grau","Biológicas","Sim",1,2952.12,3,2
"323",323,1.8,75,23.1481481481481,"M","PósDoc","Humanas","Não",0,2545.28,2,2
"324",324,1.8,75,23.1481481481481,"F","Mestrado","Biológicas","Não",0,2401.32,1,2
"325",325,1.8,75,23.1481481481481,"F","3º Grau","Humanas","Não",0,2613.2,0,1
"326",326,1.8,75,23.1481481481481,"M","3º Grau","Biológicas","Não",0,2725.41,3,2
"327",327,1.8,75,23.1481481481481,"M","PósDoc","Exatas","Não",0,2985.43,0,2
"328",328,1.8,75,23.1481481481481,"M","Mestrado","Humanas","Não",0,2802.75,2,0
"329",329,1.8,75,23.1481481481481,"M","Doutorado","Humanas","Sim",1,2506.61,2,2
"330",330,1.8,75,23.1481481481481,"M","3º Grau","Exatas","Sim",1,2825.11,0,1
"331",331,1.8,75,23.1481481481481,"M","2º Grau","Humanas","Sim",1,3674.54,1,0
"332",332,1.8,75,23.1481481481481,"M","1º Grau","Biológicas","Sim",1,2770.85,2,2
"333",333,1.8,75,23.1481481481481,"F","3º Grau","Biológicas","Sim",1,3033.88,0,2
"334",334,1.8,75,23.1481481481481,"M","3º Grau","Humanas","Não",0,3393.8,0,0
"335",335,1.8,75,23.1481481481481,"M","PósDoc","Exatas","Não",0,3586.18,3,2
"336",336,1.8,75,23.1481481481481,"M","Mestrado","Biológicas","Não",0,3010.53,1,0
"337",337,1.8,75,23.1481481481481,"F","1º Grau","Biológicas","Não",0,2747.69,2,1
"338",338,1.8,75,23.1481481481481,"M","Mestrado","Humanas","Não",0,2572.72,1,1
"339",339,1.8,75,23.1481481481481,"M","PósDoc","Biológicas","Sim",1,2445.37,3,2
"340",340,1.8,75,23.1481481481481,"F","PósDoc","Exatas","Não",0,3246.93,3,0
"341",341,1.8,75,23.1481481481481,"F","Mestrado","Humanas","Sim",1,2666.19,3,0
"342",342,1.8,75,23.1481481481481,"M","1º Grau","Biológicas","Não",0,3321.59,1,2
"343",343,1.8,75,23.1481481481481,"F","Doutorado","Biológicas","Não",0,2948.93,0,1
"344",344,1.8,75,23.1481481481481,"M","Mestrado","Exatas","Sim",1,3067.13,2,1
"345",345,1.8,75,23.1481481481481,"F","Mestrado","Humanas","Não",0,3169.93,1,2
"346",346,1.8,75,23.1481481481481,"F","Doutorado","Biológicas","Não",0,2820.58,3,0
"347",347,1.8,75,23.1481481481481,"M","Mestrado","Biológicas","Não",0,3136.08,2,1
"348",348,1.8,75,23.1481481481481,"F","3º Grau","Exatas","Sim",1,3060.54,2,2
"349",349,1.8,75,23.1481481481481,"F","3º Grau","Exatas","Sim",1,2899.43,0,1
"350",350,1.8,75,23.1481481481481,"M","1º Grau","Exatas","Não",0,3414.22,2,2
"351",351,1.8,75,23.1481481481481,"M","PósDoc","Humanas","Não",0,3040.31,0,1
"352",352,1.8,75,23.1481481481481,"F","Mestrado","Biológicas","Sim",1,2908.46,2,0
"353",353,1.8,75,23.1481481481481,"F","Mestrado","Humanas","Não",0,3015.97,3,1
"354",354,1.8,75,23.1481481481481,"M","Doutorado","Biológicas","Sim",1,3284.21,2,0
"355",355,1.8,75,23.1481481481481,"F","Mestrado","Biológicas","Sim",1,3301.75,3,0
"356",356,1.8,75,23.1481481481481,"F","Doutorado","Humanas","Sim",1,2803.79,2,1
"357",357,1.8,75,23.1481481481481,"M","2º Grau","Humanas","Não",0,3077.57,0,2
"358",358,1.8,75,23.1481481481481,"M","1º Grau","Exatas","Sim",1,2292.56,0,0
"359",359,1.8,75,23.1481481481481,"F","Mestrado","Humanas","Não",0,3093.29,2,2
"360",360,1.8,75,23.1481481481481,"F","1º Grau","Humanas","Sim",1,3196.87,1,2
"361",361,1.8,75,23.1481481481481,"M","Mestrado","Biológicas","Não",0,3347.38,3,0
"362",362,1.8,75,23.1481481481481,"F","3º Grau","Biológicas","Não",0,3293.18,0,0
"363",363,1.8,75,23.1481481481481,"M","2º Grau","Biológicas","Não",0,3048.12,2,0
"364",364,1.8,75,23.1481481481481,"F","PósDoc","Humanas","Não",0,3548.46,3,2
"365",365,1.8,75,23.1481481481481,"F","Mestrado","Exatas","Sim",1,3313.77,3,0
"366",366,1.8,75,23.1481481481481,"M","3º Grau","Biológicas","Sim",1,3098.1,1,0
"367",367,1.8,75,23.1481481481481,"M","3º Grau","Humanas","Sim",1,2813.32,2,2
"368",368,1.8,75,23.1481481481481,"F","Mestrado","Humanas","Não",0,3048.38,3,0
"369",369,1.8,75,23.1481481481481,"M","Mestrado","Biológicas","Sim",1,3140.07,3,0
"370",370,1.8,75,23.1481481481481,"F","PósDoc","Biológicas","Sim",1,2777.2,2,1
"371",371,1.8,75,23.1481481481481,"M","Doutorado","Biológicas","Sim",1,2869.38,2,1
"372",372,1.8,75,23.1481481481481,"M","1º Grau","Humanas","Não",0,3382.69,0,0
"373",373,1.8,75,23.1481481481481,"F","PósDoc","Biológicas","Sim",1,4208.96,2,2
"374",374,1.8,75,23.1481481481481,"F","Mestrado","Humanas","Não",0,2904.94,3,0
"375",375,1.8,75,23.1481481481481,"F","Doutorado","Biológicas","Não",0,3234.71,0,2
"376",376,1.8,75,23.1481481481481,"F","PósDoc","Biológicas","Não",0,3271.63,1,0
"377",377,1.8,75,23.1481481481481,"F","PósDoc","Humanas","Sim",1,3063.45,3,2
"378",378,1.8,75,23.1481481481481,"F","Mestrado","Exatas","Não",0,2495.7,0,1
"379",379,1.8,75,23.1481481481481,"M","Mestrado","Biológicas","Não",0,2088.85,0,1
"380",380,1.8,75,23.1481481481481,"M","Mestrado","Exatas","Sim",1,3392.66,0,0
"381",381,1.8,75,23.1481481481481,"M","1º Grau","Biológicas","Não",0,2772.5,1,1
"382",382,1.8,75,23.1481481481481,"F","3º Grau","Biológicas","Não",0,2306.65,2,2
"383",383,1.8,75,23.1481481481481,"F","1º Grau","Humanas","Não",0,2731.4,1,0
"384",384,1.8,75,23.1481481481481,"M","1º Grau","Humanas","Não",0,2666.99,3,1
"385",385,1.8,75,23.1481481481481,"F","1º Grau","Humanas","Não",0,2882.11,0,1
"386",386,1.8,75,23.1481481481481,"M","1º Grau","Humanas","Não",0,2887.59,0,0
"387",387,1.8,75,23.1481481481481,"F","Doutorado","Biológicas","Sim",1,2973.89,1,2
"388",388,1.8,75,23.1481481481481,"M","3º Grau","Biológicas","Não",0,2547.71,2,2
"389",389,1.8,75,23.1481481481481,"F","3º Grau","Biológicas","Sim",1,2437.18,2,2
"390",390,1.8,75,23.1481481481481,"F","Mestrado","Biológicas","Sim",1,2644.69,0,1
"391",391,1.8,75,23.1481481481481,"F","1º Grau","Humanas","Sim",1,2696.84,2,0
"392",392,1.8,75,23.1481481481481,"F","1º Grau","Biológicas","Sim",1,2641.76,3,1
"393",393,1.8,75,23.1481481481481,"M","Mestrado","Humanas","Sim",1,2340.46,3,0
"394",394,1.8,75,23.1481481481481,"M","1º Grau","Humanas","Sim",1,3113.92,2,1
"395",395,1.8,75,23.1481481481481,"F","1º Grau","Humanas","Não",0,3225.29,3,0
"396",396,1.8,75,23.1481481481481,"F","3º Grau","Biológicas","Sim",1,2633.35,2,1
"397",397,1.8,75,23.1481481481481,"M","1º Grau","Exatas","Não",0,2803.8,3,2
"398",398,1.8,75,23.1481481481481,"F","3º Grau","Biológicas","Não",0,3001.21,1,2
"399",399,1.8,75,23.1481481481481,"M","Doutorado","Biológicas","Não",0,3100.04,2,0
"400",400,1.8,75,23.1481481481481,"F","3º Grau","Exatas","Não",0,2960.93,1,0
"401",401,1.8,75,23.1481481481481,"F","Doutorado","Biológicas","Sim",1,3030,3,1
"402",402,1.8,75,23.1481481481481,"M","2º Grau","Exatas","Não",0,2572.42,3,2
"403",403,1.8,75,23.1481481481481,"F","3º Grau","Biológicas","Sim",1,2899.01,3,1
"404",404,1.8,75,23.1481481481481,"M","2º Grau","Exatas","Sim",1,3043.24,3,0
"405",405,1.8,75,23.1481481481481,"F","PósDoc","Exatas","Não",0,2861.55,0,0
"406",406,1.8,75,23.1481481481481,"M","Doutorado","Humanas","Não",0,3225.24,1,0
"407",407,1.8,75,23.1481481481481,"F","3º Grau","Humanas","Sim",1,2542.49,1,1
"408",408,1.8,75,23.1481481481481,"M","2º Grau","Exatas","Não",0,2611.7,1,0
"409",409,1.8,75,23.1481481481481,"F","1º Grau","Humanas","Sim",1,2566.72,1,1
"410",410,1.8,75,23.1481481481481,"M","2º Grau","Exatas","Não",0,2861.47,1,1
"411",411,1.8,75,23.1481481481481,"M","Mestrado","Exatas","Sim",1,3128.54,2,1
"412",412,1.8,75,23.1481481481481,"M","2º Grau","Exatas","Sim",1,3026.94,1,1
"413",413,1.8,75,23.1481481481481,"M","Doutorado","Humanas","Sim",1,3019.28,3,0
"414",414,1.8,75,23.1481481481481,"M","3º Grau","Exatas","Não",0,2715.1,1,1
"415",415,1.8,75,23.1481481481481,"F","2º Grau","Biológicas","Sim",1,3330.91,3,1
"416",416,1.8,75,23.1481481481481,"M","Doutorado","Humanas","Não",0,3121.57,2,2
"417",417,1.8,75,23.1481481481481,"F","Doutorado","Exatas","Não",0,3374.91,2,0
"418",418,1.8,75,23.1481481481481,"F","Mestrado","Humanas","Sim",1,3277.84,3,1
"419",419,1.8,75,23.1481481481481,"M","Doutorado","Exatas","Não",0,2602.07,0,2
"420",420,1.8,75,23.1481481481481,"M","3º Grau","Humanas","Não",0,3076.28,1,0
"421",421,1.8,75,23.1481481481481,"F","Mestrado","Biológicas","Sim",1,2888.31,2,2
"422",422,1.8,75,23.1481481481481,"M","Mestrado","Humanas","Sim",1,2958.36,1,0
"423",423,1.8,75,23.1481481481481,"M","PósDoc","Humanas","Não",0,2641.66,2,0
"424",424,1.8,75,23.1481481481481,"F","3º Grau","Biológicas","Não",0,2912.62,3,1
"425",425,1.8,75,23.1481481481481,"F","1º Grau","Biológicas","Sim",1,2857.34,0,1
"426",426,1.8,75,23.1481481481481,"M","Mestrado","Biológicas","Não",0,3033.87,0,0
"427",427,1.8,75,23.1481481481481,"M","1º Grau","Humanas","Não",0,3468.42,0,2
"428",428,1.8,75,23.1481481481481,"M","PósDoc","Humanas","Não",0,3602,0,1
"429",429,1.8,75,23.1481481481481,"F","Mestrado","Humanas","Não",0,2326.16,1,0
"430",430,1.8,75,23.1481481481481,"F","Doutorado","Humanas","Não",0,3534.75,2,0
"431",431,1.8,75,23.1481481481481,"F","Doutorado","Exatas","Sim",1,2462.91,1,2
"432",432,1.8,75,23.1481481481481,"M","Mestrado","Biológicas","Sim",1,2702.89,2,2
"433",433,1.8,75,23.1481481481481,"M","1º Grau","Biológicas","Não",0,2576.92,0,1
"434",434,1.8,75,23.1481481481481,"M","1º Grau","Humanas","Sim",1,3001.86,3,1
"435",435,1.8,75,23.1481481481481,"F","Doutorado","Exatas","Não",0,2990.85,0,0
"436",436,1.8,75,23.1481481481481,"F","2º Grau","Humanas","Sim",1,2985.15,2,2
"437",437,1.8,75,23.1481481481481,"M","3º Grau","Exatas","Não",0,3241.06,2,1
"438",438,1.8,75,23.1481481481481,"M","1º Grau","Exatas","Sim",1,2774.61,0,1
"439",439,1.8,75,23.1481481481481,"M","PósDoc","Exatas","Sim",1,1889.49,1,1
"440",440,1.8,75,23.1481481481481,"F","1º Grau","Biológicas","Não",0,3638.33,0,2
"441",441,1.8,75,23.1481481481481,"M","Mestrado","Humanas","Sim",1,3759.81,1,1
"442",442,1.8,75,23.1481481481481,"M","Doutorado","Exatas","Sim",1,2866.09,3,2
"443",443,1.8,75,23.1481481481481,"F","Doutorado","Biológicas","Sim",1,2864.9,0,1
"444",444,1.8,75,23.1481481481481,"F","1º Grau","Biológicas","Não",0,3253.52,3,0
"445",445,1.8,75,23.1481481481481,"M","PósDoc","Biológicas","Sim",1,2562,0,1
"446",446,1.8,75,23.1481481481481,"F","Mestrado","Biológicas","Não",0,3468.51,1,0
"447",447,1.8,75,23.1481481481481,"F","PósDoc","Exatas","Sim",1,2586.28,1,2
"448",448,1.8,75,23.1481481481481,"M","1º Grau","Biológicas","Sim",1,3083.68,1,0
"449",449,1.8,75,23.1481481481481,"M","2º Grau","Biológicas","Sim",1,2825.58,2,1
"450",450,1.8,75,23.1481481481481,"F","PósDoc","Humanas","Não",0,3318.26,2,1
"451",451,1.8,75,23.1481481481481,"F","Mestrado","Biológicas","Não",0,2707.85,3,2
"452",452,1.8,75,23.1481481481481,"F","Mestrado","Exatas","Sim",1,3180.82,3,1
"453",453,1.8,75,23.1481481481481,"F","2º Grau","Humanas","Sim",1,3587.92,0,0
"454",454,1.8,75,23.1481481481481,"M","Mestrado","Exatas","Sim",1,3254.32,3,0
"455",455,1.8,75,23.1481481481481,"F","1º Grau","Humanas","Sim",1,2406.51,0,1
"456",456,1.8,75,23.1481481481481,"M","1º Grau","Biológicas","Sim",1,2386.76,2,0
"457",457,1.8,75,23.1481481481481,"M","Mestrado","Biológicas","Não",0,3196.7,0,0
"458",458,1.8,75,23.1481481481481,"M","PósDoc","Humanas","Sim",1,2749.59,2,1
"459",459,1.8,75,23.1481481481481,"F","Mestrado","Biológicas","Não",0,3107.39,2,1
"460",460,1.8,75,23.1481481481481,"F","1º Grau","Humanas","Não",0,3249.04,0,0
"461",461,1.8,75,23.1481481481481,"F","Mestrado","Exatas","Não",0,4110.55,2,2
"462",462,1.8,75,23.1481481481481,"F","Mestrado","Biológicas","Sim",1,3003.16,1,2
"463",463,1.8,75,23.1481481481481,"F","2º Grau","Biológicas","Não",0,2764.41,0,2
"464",464,1.8,75,23.1481481481481,"M","2º Grau","Biológicas","Não",0,2779.8,1,0
"465",465,1.8,75,23.1481481481481,"M","1º Grau","Humanas","Não",0,3197.48,1,2
"466",466,1.8,75,23.1481481481481,"F","1º Grau","Humanas","Não",0,2400.18,1,0
"467",467,1.8,75,23.1481481481481,"F","PósDoc","Exatas","Não",0,2931.64,1,2
"468",468,1.8,75,23.1481481481481,"F","3º Grau","Humanas","Não",0,2947.93,0,2
"469",469,1.8,75,23.1481481481481,"F","Doutorado","Humanas","Sim",1,2525.53,1,0
"470",470,1.8,75,23.1481481481481,"M","3º Grau","Exatas","Não",0,2399.13,2,1
"471",471,1.8,75,23.1481481481481,"F","1º Grau","Exatas","Não",0,3416.54,1,1
"472",472,1.8,75,23.1481481481481,"M","1º Grau","Exatas","Não",0,2859.85,0,2
"473",473,1.8,75,23.1481481481481,"F","Doutorado","Humanas","Não",0,2754.16,3,2
"474",474,1.8,75,23.1481481481481,"M","Mestrado","Biológicas","Sim",1,3179.45,1,0
"475",475,1.8,75,23.1481481481481,"M","Doutorado","Humanas","Não",0,3085.99,1,1
"476",476,1.8,75,23.1481481481481,"M","2º Grau","Exatas","Sim",1,3059.43,2,0
"477",477,1.8,75,23.1481481481481,"F","2º Grau","Humanas","Não",0,2641.5,0,0
"478",478,1.8,75,23.1481481481481,"F","2º Grau","Humanas","Não",0,3388.31,1,0
"479",479,1.8,75,23.1481481481481,"F","3º Grau","Humanas","Sim",1,2962.98,1,0
"480",480,1.8,75,23.1481481481481,"M","Doutorado","Humanas","Não",0,2937.47,1,0
"481",481,1.8,75,23.1481481481481,"F","Doutorado","Biológicas","Não",0,3379.48,0,0
"482",482,1.8,75,23.1481481481481,"M","PósDoc","Humanas","Não",0,3299.31,0,2
"483",483,1.8,75,23.1481481481481,"F","3º Grau","Humanas","Sim",1,2923.04,2,1
"484",484,1.8,75,23.1481481481481,"M","Doutorado","Exatas","Não",0,2919.39,0,2
"485",485,1.8,75,23.1481481481481,"F","1º Grau","Biológicas","Não",0,3420.92,1,0
"486",486,1.8,75,23.1481481481481,"F","Mestrado","Exatas","Não",0,3024.48,1,2
"487",487,1.8,75,23.1481481481481,"F","Doutorado","Humanas","Sim",1,3374.05,0,0
"488",488,1.8,75,23.1481481481481,"M","PósDoc","Exatas","Sim",1,2666.42,1,2
"489",489,1.8,75,23.1481481481481,"F","Mestrado","Biológicas","Sim",1,2539.76,3,2
"490",490,1.8,75,23.1481481481481,"F","Doutorado","Exatas","Não",0,3488.1,1,0
"491",491,1.8,75,23.1481481481481,"M","PósDoc","Biológicas","Não",0,2854.8,2,1
"492",492,1.8,75,23.1481481481481,"M","3º Grau","Biológicas","Sim",1,2565.92,2,0
"493",493,1.8,75,23.1481481481481,"F","Mestrado","Biológicas","Sim",1,2511.1,1,2
"494",494,1.8,75,23.1481481481481,"F","1º Grau","Exatas","Não",0,2634.78,0,1
"495",495,1.8,75,23.1481481481481,"F","1º Grau","Humanas","Sim",1,2933.12,3,2
"496",496,1.8,75,23.1481481481481,"F","1º Grau","Humanas","Não",0,3350.69,0,2
"497",497,1.8,75,23.1481481481481,"F","Doutorado","Humanas","Sim",1,2389.95,3,2
"498",498,1.8,75,23.1481481481481,"F","PósDoc","Exatas","Não",0,2836.73,3,1
"499",499,1.8,75,23.1481481481481,"F","1º Grau","Biológicas","Sim",1,2383.19,3,2
"500",500,1.8,75,23.1481481481481,"F","3º Grau","Biológicas","Não",0,3045.55,3,2
"501",501,1.8,75,23.1481481481481,"F","Doutorado","Exatas","Sim",1,2875.83,1,1
"502",502,1.8,75,23.1481481481481,"M","Mestrado","Biológicas","Sim",1,2483.88,2,0
"503",503,1.8,75,23.1481481481481,"M","Doutorado","Humanas","Sim",1,2934.51,3,2
"504",504,1.8,75,23.1481481481481,"M","1º Grau","Biológicas","Não",0,3229.35,0,0
"505",505,1.8,75,23.1481481481481,"F","1º Grau","Exatas","Sim",1,2814.16,0,0
"506",506,1.8,75,23.1481481481481,"M","PósDoc","Humanas","Sim",1,2695.92,3,0
"507",507,1.8,75,23.1481481481481,"M","1º Grau","Humanas","Sim",1,3793.67,0,2
"508",508,1.8,75,23.1481481481481,"M","PósDoc","Biológicas","Sim",1,2672.22,2,0
"509",509,1.8,75,23.1481481481481,"M","1º Grau","Humanas","Não",0,3075.4,2,2
"510",510,1.8,75,23.1481481481481,"F","2º Grau","Humanas","Sim",1,3042.76,1,1
"511",511,1.8,75,23.1481481481481,"F","Mestrado","Humanas","Não",0,3408.06,3,1
"512",512,1.8,75,23.1481481481481,"M","Doutorado","Humanas","Sim",1,2432.05,3,2
"513",513,1.8,75,23.1481481481481,"M","Mestrado","Biológicas","Sim",1,2556.5,1,1
"514",514,1.8,75,23.1481481481481,"F","3º Grau","Humanas","Não",0,3114.31,2,0
"515",515,1.8,75,23.1481481481481,"M","Doutorado","Exatas","Não",0,2778.63,0,2
"516",516,1.8,75,23.1481481481481,"M","PósDoc","Biológicas","Sim",1,2714.7,3,1
"517",517,1.8,75,23.1481481481481,"M","PósDoc","Humanas","Sim",1,2870.52,0,2
"518",518,1.8,75,23.1481481481481,"M","Doutorado","Biológicas","Não",0,3668.47,2,1
"519",519,1.8,75,23.1481481481481,"F","Mestrado","Humanas","Sim",1,3064.74,1,1
"520",520,1.8,75,23.1481481481481,"M","Mestrado","Exatas","Não",0,2710.11,1,1
"521",521,1.8,75,23.1481481481481,"M","2º Grau","Humanas","Sim",1,2976.76,0,0
"522",522,1.8,75,23.1481481481481,"M","1º Grau","Humanas","Não",0,3474.48,3,2
"523",523,1.8,75,23.1481481481481,"F","Mestrado","Biológicas","Não",0,2608.65,3,2
"524",524,1.8,75,23.1481481481481,"M","Doutorado","Exatas","Sim",1,3264.34,2,1
"525",525,1.8,75,23.1481481481481,"M","Doutorado","Humanas","Não",0,2600.52,2,0
"526",526,1.8,75,23.1481481481481,"M","PósDoc","Biológicas","Sim",1,2649.77,0,2
"527",527,1.8,75,23.1481481481481,"F","Doutorado","Exatas","Não",0,2566.85,2,2
"528",528,1.8,75,23.1481481481481,"F","PósDoc","Biológicas","Não",0,3018.93,1,2
"529",529,1.8,75,23.1481481481481,"M","1º Grau","Humanas","Sim",1,2318.78,1,0
"530",530,1.8,75,23.1481481481481,"M","3º Grau","Exatas","Não",0,3531.78,2,0
"531",531,1.8,75,23.1481481481481,"M","1º Grau","Humanas","Não",0,3108.44,2,2
"532",532,1.8,75,23.1481481481481,"M","2º Grau","Biológicas","Sim",1,3251.43,0,2
"533",533,1.8,75,23.1481481481481,"F","Mestrado","Humanas","Não",0,3549.62,0,1
"534",534,1.8,75,23.1481481481481,"M","3º Grau","Exatas","Sim",1,2851.94,0,1
"535",535,1.8,75,23.1481481481481,"F","Mestrado","Humanas","Não",0,2907.96,0,0
"536",536,1.8,75,23.1481481481481,"M","PósDoc","Exatas","Sim",1,2652.36,3,0
"537",537,1.8,75,23.1481481481481,"M","PósDoc","Humanas","Sim",1,2538.46,2,2
"538",538,1.8,75,23.1481481481481,"F","Mestrado","Biológicas","Sim",1,3032.14,3,1
"539",539,1.8,75,23.1481481481481,"F","Mestrado","Biológicas","Sim",1,2503.28,1,0
"540",540,1.8,75,23.1481481481481,"F","Mestrado","Biológicas","Não",0,3347.07,1,1
"541",541,1.8,75,23.1481481481481,"M","2º Grau","Biológicas","Não",0,2338.68,3,2
"542",542,1.8,75,23.1481481481481,"M","Mestrado","Exatas","Sim",1,2650.18,1,1
"543",543,1.8,75,23.1481481481481,"F","PósDoc","Humanas","Sim",1,3329.8,1,1
"544",544,1.8,75,23.1481481481481,"F","Doutorado","Humanas","Não",0,3295.35,3,0
"545",545,1.8,75,23.1481481481481,"M","3º Grau","Humanas","Sim",1,3293.34,1,2
"546",546,1.8,75,23.1481481481481,"M","3º Grau","Exatas","Não",0,2876.06,2,1
"547",547,1.8,75,23.1481481481481,"M","Doutorado","Exatas","Sim",1,2772.04,1,2
"548",548,1.8,75,23.1481481481481,"M","1º Grau","Humanas","Sim",1,3523.03,0,2
"549",549,1.8,75,23.1481481481481,"F","2º Grau","Humanas","Sim",1,2725.11,3,0
"550",550,1.8,75,23.1481481481481,"M","2º Grau","Exatas","Sim",1,2774.66,1,2
"551",551,1.8,75,23.1481481481481,"M","3º Grau","Exatas","Não",0,3391.17,3,2
"552",552,1.8,75,23.1481481481481,"M","1º Grau","Humanas","Não",0,3441.39,1,0
"553",553,1.8,75,23.1481481481481,"F","Doutorado","Exatas","Sim",1,2829.96,1,2
"554",554,1.8,75,23.1481481481481,"F","1º Grau","Biológicas","Não",0,3190.77,1,0
"555",555,1.8,75,23.1481481481481,"M","Doutorado","Humanas","Sim",1,2536.34,1,1
"556",556,1.8,75,23.1481481481481,"F","Mestrado","Humanas","Sim",1,3250.31,1,1
"557",557,1.8,75,23.1481481481481,"F","Mestrado","Humanas","Não",0,3094.81,1,1
"558",558,1.8,75,23.1481481481481,"F","2º Grau","Exatas","Não",0,3488.01,3,0
"559",559,1.8,75,23.1481481481481,"F","Doutorado","Exatas","Sim",1,3105.89,1,1
"560",560,1.8,75,23.1481481481481,"M","1º Grau","Humanas","Sim",1,2716.28,3,1
"561",561,1.8,75,23.1481481481481,"M","Mestrado","Biológicas","Não",0,3393.4,3,2
